1|abandon|…を捨てる|352||0|0|0
676|diligent|勤勉な|197||0|0|0
677|diligently|勤勉に|244||0|0|0
678|diplomat|外交官|355||0|0|0
679|direction|方向|105||0|0|0
680|director|映画監督|207||0|0|0
681|disability|身体的障害|9||0|0|0
682|disabled|体の不自由な|162||0|0|0
683|disappear|消える|22||0|0|0
684|disappointed|落胆した|193||0|0|0
685|disaster|災害|379||0|0|0
686|discipline|しつけ|311||0|0|0
687|discouragement|落胆|297||0|0|0
688|discover|…を発見する|86||0|0|0
689|discriminate|差別する|353||0|0|0
690|discuss|…を議論する|110||0|0|0
691|disease|病気|217||0|0|0
692|disgusting|嫌悪感を与える|353||0|0|0
693|dishonest|不誠実な|42||0|0|0
694|dislike|…を嫌悪する|255||0|0|0
695|dismal|憂鬱な|17||0|0|0
696|dismay|ショック|151||0|0|0
697|dismiss|…を解雇する|123||0|0|0
698|disposal|処分|104||0|0|0
699|disposition|性格|176||0|0|0
700|dispute|争い|347||0|0|0
701|dissatisfaction|不満|341||0|0|0
702|distance|遠くの場所|175||0|0|0
703|distant|遠い|112||0|0|0
704|distinguish|区別する|337||0|0|0
705|distinguished|高名な|141||0|0|0
706|distract|…をそらす|167||0|0|0
707|distress|苦悩|191||0|0|0
708|distribution|流通|305||0|0|0
709|district|区域|187||0|0|0
710|disturb|…の休息を邪魔する|286||0|0|0
711|divide|…を分ける|156||0|0|0
712|division|部課|71||0|0|0
713|divorce|離婚|44||0|0|0
714|dollar|ドル|7|122|0|0|0
715|domestic|国内の|51||0|0|0
716|dominant|支配的な|71||0|0|0
717|donate|…を寄付する|208||0|0|0
718|double (動詞)|２倍になる|12||0|0|0
719|double (形容詞)|二重の|375||0|0|0
720|doubt|…を疑う|188||0|0|0
721|doubt|疑い|358||0|0|0
722|dozen|ダース|144||0|0|0
723|drag (動詞)|…を引きずる|385||0|0|0
724|drain|…を排水する|154||0|0|0
725|dramatically|劇的に|34||0|0|0
726|drawer|引き出し|257||0|0|0
727|drip|したたる|46||0|0|0
728|drive|…を～にする|49||0|0|0
729|drought|干ばつ|344||0|0|0
730|drug|麻薬|219||0|0|0
731|drugstore|ドラッグストア|64||0|0|0
732|drunk|酔った|30||0|0|0
733|drunken|酔った|69||0|0|0
734|due|到着予定で|316||0|0|0
735|dull|鈍い|11||0|0|0
736|dumb|口がきけない|168||0|0|0
737|dump truck|ダンプカー|165||0|0|0
738|during|…の間に|321||0|0|0
739|dusk|夕暮れ時|109||0|0|0
740|duty|任務|97|226|0|0|0
741|dweller|住人|192||0|0|0
742|dying|死にかけた|208||0|0|0
743|e-mail|メール|374||0|0|0
744|eager|熱心な|116||0|0|0
745|earn|（金・生計を）得る|6|122|0|0|0
746|earner|稼ぐ人|385||0|0|0
747|earnest|生真面目な|97||0|0|0
748|Earth|地球|240||0|0|0
749|earthquake|地震|265||0|0|0
750|ease|…を和らげる|191||0|0|0
751|eccentric|風変わりな|243||0|0|0
752|ecology|生態|223||0|0|0
753|economic|経済の|80||0|0|0
754|economics|経済学|212||0|0|0
755|economist|経済学者|323||0|0|0
756|economy|経済|262||0|0|0
757|edge|端|67||0|0|0
758|editorial|社説|16||0|0|0
759|education|教育|56|137|0|0|0
760|educational|教育の|153||0|0|0
761|effect|効果|262||0|0|0
762|effective|効果的な|143||0|0|0
763|efficiency|効率|262||0|0|0
764|effort|努力|77||0|0|0
765|elaborate|手が込んだ|139||0|0|0
766|elbow|肘|69||0|0|0
767|elder|年上の|405||0|0|0
768|elderly|年配の|190||0|0|0
769|elect|…を選出する|100||0|0|0
770|election|選挙|147||0|0|0
771|electric|電気の|372||0|0|0
772|electrical|電気の|200||0|0|0
773|electricity|電気|91||0|0|0
774|electronic|電子の|160||0|0|0
775|element|要素|214||0|0|0
776|elementary|初級の|148||0|0|0
777|eligible|適格の|405||0|0|0
778|eliminate|…を取り除く|334||0|0|0
779|elite|エリートの|355||0|0|0
780|else|他の|263||0|0|0
781|embarrassed|恥ずかしい|324||0|0|0
782|embrace|…を抱きしめる|172||0|0|0
783|emerge|現れる|146||0|0|0
784|emergency|緊急|73||0|0|0
785|emotion|感情|363||0|0|0
786|emotional|精神的な|398||0|0|0
787|emphasis|強調|56||0|0|0
788|emphasize|…を強調する|137||0|0|0
789|employee|従業員|123||0|0|0
790|employer|雇用者|123||0|0|0
791|empty|空の|304||0|0|0
792|empty-handed|手ぶらで|109||0|0|0
793|encounter|…に出くわす|283||0|0|0
794|encourage|…を励ます|55||0|0|0
795|endanger|…を危険・危機にさらす|193||0|0|0
796|endeavor|懸命な努力|160||0|0|0
797|endow|…に授ける|325||0|0|0
798|endure|…に耐える|398||0|0|0
799|enemy|敵|414||0|0|0
800|energy|エネルギー|400||0|0|0
801|engaged|婚約している，手がふさがって|44|222|0|0|0
802|engineer|技術者|160||0|0|0
803|engineering|工学|222||0|0|0
804|enormous|巨大な|408||0|0|0
805|ensure|確実に…となるようにする|97||0|0|0
806|enter|…に入る|372||0|0|0
807|enterprise|企業|317||0|0|0
808|entertain|…を楽しませる|229||0|0|0
809|enthusiasm|熱心|413||0|0|0
810|entire|…全体|15||0|0|0
811|entirely|完全に|150||0|0|0
812|entitle|…に資格を与える|19||0|0|0
813|entrance|入ること|256||0|0|0
814|envious|うらやましい|84||0|0|0
815|environment|環境|400||0|0|0
816|environmental|環境の|396||0|0|0
817|envy|嫉妬|371||0|0|0
818|epidemic|伝染病|399||0|0|0
819|episode|（連続番組などの）１回分|362||0|0|0
820|epoch-making|画期的な|160||0|0|0
821|equal (形容詞)|等しい|51|95|0|0|0
822|equal (動詞)|…に等しい|156||0|0|0
823|equator （the ～）|赤道|399||0|0|0
824|equipment|装置|185||0|0|0
825|equivalent|等しい|7||0|0|0
826|era|時代|61||0|0|0
827|erect|…を建てる|218||0|0|0
828|error|間違い|94|198|0|0|0
829|erupt|噴火する|85||0|0|0
830|escape|逃れる|129||0|0|0
831|especially|特に|396||0|0|0
832|essay|作文|94||0|0|0
833|essential|必要不可欠な|79|346|0|0|0
834|establish|…を設立する|43||0|0|0
835|estate|遺産|15||0|0|0
836|esteem|尊敬の念|371||0|0|0
837|estimate|見積もり|386||0|0|0
838|eternal|永遠の|49||0|0|0
839|ethnic|民族の|151||0|0|0
840|evasion|回避|110||0|0|0
841|event|催し物|226||0|0|0
842|eventually|最終的に|352||0|0|0
843|evidence|証拠|383||0|0|0
844|evident|明らかな|300||0|0|0
845|evil|悪の|235||0|0|0
846|evolve|発達する|215||0|0|0
847|ex-|前の|407||0|0|0
848|exactly|まさしく|337||0|0|0
849|exaggerate|…を誇張する|406||0|0|0
850|exam|試験|286||0|0|0
851|examination|試験|256||0|0|0
852|examine|…を調べる|346||0|0|0
853|example|例|156||0|0|0
854|exceed|…を越える|246||0|0|0
855|excellent|素晴らしい|130||0|0|0
856|except|…を除いて|21||0|0|0
857|exceptional|例外的な|83||0|0|0
858|excess|過剰|212||0|0|0
859|excessive|過剰な|320||0|0|0
860|exchange（名詞）|交換|7|138|0|0|0
861|exchange（動詞）|…を交換する|195||0|0|0
862|excite|…を興奮させる|145||0|0|0
863|excited|興奮した|29||0|0|0
864|exclaim|叫ぶ|183||0|0|0
865|exclude|…を除外する|312||0|0|0
866|exclusively|もっぱら|124||0|0|0
867|excuse|言い訳|139||0|0|0
868|execute|…を処刑する|129||0|0|0
869|executive|重役|296||0|0|0
870|exercise|運動|76||0|0|0
871|exhaust|…を使い果たす|280||0|0|0
872|exhausted|くたくたに疲れた|381||0|0|0
873|exhibit|…を表に出す|111||0|0|0
874|exhibition|展示会|29||0|0|0
875|exist|存在する|214||0|0|0
876|existence|生存|214||0|0|0
877|expand|…を拡大する|317||0|0|0
878|expect|を予期する|172||0|0|0
879|expedition|探検旅行|188||0|0|0
880|expel|…を追放する|87||0|0|0
881|expenditure|歳出|157||0|0|0
882|expense|費用|95||0|0|0
883|expensive|高価な|37||0|0|0
884|experience|経験|50||0|0|0
885|experienced|経験を積んだ|380||0|0|0
886|experiment|実験|222||0|0|0
887|expert|専門家|337||0|0|0
888|explain|説明する|36|253|0|0|0
889|exploit|…を搾取する|353||0|0|0
890|explorer|探検家|188||0|0|0
891|explosion|爆発|215||0|0|0
892|export|…を輸出する|417||0|0|0
893|express|…を表現する|207||0|0|0
894|expression|表現|352|365|0|0|0
895|exquisite|実に見事な|58||0|0|0
896|extend|…を伸ばす|333||0|0|0
897|extensive|広範囲の|206||0|0|0
898|extent|程度|47||0|0|0
899|extinction|絶滅|193||0|0|0
900|extra|余分の|268||0|0|0
901|extract|…を引き出す|358||0|0|0
902|extraordinary|すごい|317||0|0|0
903|extreme|極度の|237||0|0|0
904|extremely|極度に|336||0|0|0
905|fable|寓話|141||0|0|0
906|face (動詞)|…に面する|136||0|0|0
907|-faced|…な顔をした|40||0|0|0
908|facility|施設|155||0|0|0
909|faction|派閥|73||0|0|0
910|factor|要素|213||0|0|0
911|factory|工場|70||0|0|0
912|faculty|能力|153||0|0|0
913|Fahrenheit|華氏|46||0|0|0
914|fail|うまく機能しない|267||0|0|0
915|failure|失敗，停止|200|339|0|0|0
916|fair|公正な|77||0|0|0
917|fairly|まずまず|177||0|0|0
918|faith|信頼|310||0|0|0
919|fake|偽物|313||0|0|0
920|fall|…になる|108||0|0|0
921|fame|有名であること|255||0|0|0
922|familiar|馴染みのある|194||0|0|0
923|famine|飢饉|344||0|0|0
924|far-reaching|広範囲にわたる|223||0|0|0
925|fare|料金|18||0|0|0
926|farewell|お別れ|288||0|0|0
927|fascinated|魅了された|29||0|0|0
928|fatal|致命的な|217||0|0|0
929|fate|運命|309||0|0|0
930|fatigue|疲労|34||0|0|0
931|fault|（失敗の）責任，欠点|230|366|0|0|0
932|favor|（親切心から）人にする行為|248|285|0|0|0
933|favorable|好都合な|262||0|0|0
934|favorite|最も気に入っている|163||0|0|0
935|FBI|米国連邦捜査局|292||0|0|0
936|feat|偉業|181||0|0|0
937|feature|特徴|238|387|0|0|0
938|fee|謝礼|199||0|0|0
939|feeble|弱々しい|412||0|0|0
940|feed|…に食べ物を与える|36||0|0|0
941|fellow|同僚の|66||0|0|0
942|female|雌の|36||0|0|0
943|feminist|男女同権主義の|231||0|0|0
944|festival|お祭り|99||0|0|0
945|feudal|封建制の|61||0|0|0
946|fiance|婚約者|37||0|0|0
947|field|畑|194||0|0|0
948|fierce|激しい|308||0|0|0
949|fight|…を戦う|161||0|0|0
950|fighter|戦闘機|393||0|0|0
951|figure|数字|177|198|0|0|0
952|fill|…を満たす|278||0|0|0
953|film|映画|239||0|0|0
954|finally|最後には|90|196|0|0|0
955|financial|金融の|336||0|0|0
956|fine (動詞)|…に罰金を課す|81||0|0|0
957|finger|指|44||0|0|0
958|fire (動詞)|…を首にする|86||0|0|0
959|fire engine|消防車|33||0|0|0
960|firearm|小型の火器|149||0|0|0
961|firm (形容詞)|しっかりとした|89||0|0|0
962|firm (名詞)|会社|65||0|0|0
963|fiscal|財政上の|71||0|0|0
964|fisherman|漁師|175||0|0|0
965|fit (形容詞)|体調がよい，適している|28|130|0|0|0
966|fit (動詞)|サイズが…に合う|25||0|0|0
967|fix|…を修理する|63||0|0|0
968|flat tire|パンクしたタイヤ|63||0|0|0
969|flatly|きっぱりと|52||0|0|0
970|flatter|…にお世辞を言う|167||0|0|0
971|flip|ひっくり返る|169||0|0|0
972|float|浮かぶ|145||0|0|0
973|flood|洪水|403||0|0|0
974|flourish|繁盛する|27||0|0|0
975|flow|流れる|85||0|0|0
976|flu|インフルエンザ|399||0|0|0
977|fluently|流暢に|120||0|0|0
978|fly|飛行機で行く|415||0|0|0
979|focus|焦点|153||0|0|0
980|fog|霧|121||0|0|0
981|fold|…を折りたたむ|184||0|0|0
982|folk|民衆の|141||0|0|0
983|follow|…に続く|173|357|0|0|0
984|following (形容詞)|次の|76||0|0|0
985|following (前置詞)|…の後に|393||0|0|0
986|foolish|愚かな|322||0|0|0
987|for (接続詞)|というのは…だからだ|84|275|0|0|0
988|for sure|確実な|313||0|0|0
989|forbid|…を禁ずる|122||0|0|0
990|force|…に強制する|355||0|0|0
991|forecast|予測|17||0|0|0
992|forecaster|予報士|246||0|0|0
993|forehead|額（ひたい）|46|69|0|0|0
994|foreign|外国の|51||0|0|0
995|foreman|工場長|70||0|0|0
996|foresee|…を予知・予見する|284||0|0|0
997|forgive|…を許す|326||0|0|0
998|form (名詞)|（書き込み）用紙|224||0|0|0
999|form (動詞)|…を形作る|240||0|0|0
1000|formal|公式な|226|324|0|0|0
1001|former|以前の|100|123|0|0|0
1002|former （the ～）|前者|406||0|0|0
1003|formerly|以前は|88||0|0|0
1004|formidable|非常に手強い|188||0|0|0
1005|formula|（数学・化学の）式|106||0|0|0
1006|fortunate|幸運な|112||0|0|0
1007|fortune|富|255||0|0|0
1008|fortune-teller|占い師|283||0|0|0
1009|forward|前方へ|373||0|0|0
1010|foster|育ての，里親の|259||0|0|0
1011|foul|汚い|132||0|0|0
1012|found|…を設立する|390||0|0|0
1013|founder|創始者|235||0|0|0
1014|fragile|脆弱な|364||0|0|0
1015|frantic|狂乱した|182||0|0|0
1016|fraud|不正|147||0|0|0
1017|freedom|自由|311||0|0|0
1018|freeway|高速道路|169||0|0|0
1019|freeze|凍る|385||0|0|0
1020|freight|貨物|54||0|0|0
1021|frequently|頻繁に|170||0|0|0
1022|fresh|新たな|383||0|0|0
1023|freshman|新入生|74||0|0|0
1024|friction|摩擦|370||0|0|0
1025|friendly|友好的な|369||0|0|0
1026|frighten|…を怖がらせる|254||0|0|0
1027|frightened|怖がっている|290||0|0|0
1028|frown|顔をしかめる|49||0|0|0
1029|frustrated|不満である|192||0|0|0
1030|fuel|燃料|216||0|0|0
1031|fulfill|…を果たす|401||0|0|0
1032|full|完全な|271||0|0|0
1033|full-time|全時間勤務の|3||0|0|0
1034|fully|完全に|93||0|0|0
1035|function|機能|382||0|0|0
1036|fund|基金|43||0|0|0
1037|fundamental|基本的な|389||0|0|0
1038|funny|面白い|152||0|0|0
1039|furious|かんかんに怒った|39||0|0|0
1040|furnish|…に備え付ける|58||0|0|0
1041|furniture|家具|58||0|0|0
1042|further|さらに先へ，それ以上の|346|374|0|0|0
1043|furthermore|その上さらに|89||0|0|0
1044|futile|無駄な|101||0|0|0
1045|gain|…を得る|393||0|0|0
1046|gamble|ギャンブルをする|127||0|0|0
1047|gangster|ギャングの一員|347||0|0|0
1048|garbage|ゴミ|320||0|0|0
1049|gather|…を集める|360||0|0|0
1050|gaze|じっと見つめる|186||0|0|0
1051|gene|遺伝子|238||0|0|0
1052|general （名詞）|将軍|129||0|0|0
1053|general （形容詞）|全般的・一般的な|212||0|0|0
1054|general manager|部長，室長，支店長|232||0|0|0
1055|general public （the ～）|一般大衆|308||0|0|0
1056|generally|一般的に|36||0|0|0
1057|generate|…を生み出す|400||0|0|0
1058|generation|世代|125||0|0|0
1059|genetic|遺伝子の|222||0|0|0
1060|genius|天才|181||0|0|0
1061|gentle|温厚な|375||0|0|0
1062|genuine|本物の|313||0|0|0
1063|geographical|地理的な|83||0|0|0
1064|geography|地理（学）|403||0|0|0
1065|get|…になる|26||0|0|0
1066|giant|巨人|317||0|0|0
1067|gifted|天賦の才能がある|350||0|0|0
1068|glad|嬉しい|42||0|0|0
1069|global|地球の|31||0|0|0
1070|globe （the ～）|地球|1||0|0|0
1071|gloomy|暗い|252||0|0|0
1072|glory|栄華|213||0|0|0
1073|go|…になる|27|331|0|0|0
1074|goal|目標|95|274|0|0|0
1075|good|利益|323||0|0|0
1076|good-natured|人の良い|369||0|0|0
1077|goods|商品|212|328|0|0|0
1078|goodwill|善意|281||0|0|0
1079|gorgeous|豪華な|37||0|0|0
1080|govern|…を統治する|295||0|0|0
1081|government|政府|104||0|0|0
1082|governor|知事|147||0|0|0
1083|grab|…をつかむ|249||0|0|0
1084|grade|成績|357||0|0|0
1085|gradual|徐々の|143||0|0|0
1086|graduate|卒業する|243||0|0|0
1087|grain|穀物，穀物の粒|17|419|0|0|0
1088|grant|助成金|340||0|0|0
1089|grasp|…をしっかりとつかむ|62||0|0|0
1090|grateful|感謝している|328||0|0|0
1091|gratitude|感謝の気持ち|207||0|0|0
1092|grave|非常に深刻な|219||0|0|0
1093|gravity|重力|393||0|0|0
1094|great grandfather|曾祖父|108||0|0|0
1095|greet|…を出迎える|14||0|0|0
1096|greeting|挨拶|195||0|0|0
1097|grief|深い悲しみ|111||0|0|0
1098|grieve|ひどく悲しむ|404||0|0|0
1099|grim|いかめしい|40||0|0|0
1100|grin|にっこり笑う|1||0|0|0
1101|groan|うめく|114||0|0|0
1102|groom|花婿|173||0|0|0
1103|gross|甚だしい|236||0|0|0
1104|ground|根拠，理由|216||0|0|0
1105|grow|…になる|116|267|0|0|0
1106|grown-up|大人|389||0|0|0
1107|growth|成長|177||0|0|0
1108|grudge|恨み|123||0|0|0
1109|grumble|愚痴を言う|174||0|0|0
1110|guarantee|…を保証する|389||0|0|0
1111|guard|警備員|6||0|0|0
1112|guess|…を推測する|3||0|0|0
1113|guest|客|287||0|0|0
1114|guest worker|外国人労働者|416||0|0|0
1115|guilty|有罪である|172|390|0|0|0
1116|gulp|一気に飲むこと|30||0|0|0
1117|gunboat|戦艦|175||0|0|0
1118|guy|男|413||0|0|0
1119|gymnast|体操選手|241||0|0|0
1120|habit|習慣|409||0|0|0
1121|hand (動詞)|…を手渡す|125||0|0|0
1122|handle|…を扱う|140||0|0|0
1123|hangover|二日酔い|395||0|0|0
1124|harass|…をしつこく困らせる|242||0|0|0
1125|harbor|港|54||0|0|0
1126|hard-working|勤勉な|160||0|0|0
1127|hardly|ほとんど…なく|357||0|0|0
1128|hardship|苦難|157||0|0|0
1129|harm|危害|323||0|0|0
1130|harsh|厳しい|339||0|0|0
1131|harvest|収穫|17||0|0|0
1132|haste|急ぐこと|365||0|0|0
1133|hastily|急いで|147||0|0|0
1134|hate|…が大嫌いだ|276||0|0|0
1135|hatred|強い嫌悪|370||0|0|0
1136|head (動詞)|向かう|164||0|0|0
1137|headquarters|本部，本社|78||0|0|0
1138|heal|治る|332||0|0|0
1139|health care|医療|53||0|0|0
1140|healthy|健康な|28||0|0|0
1141|heat|暑さ|356||0|0|0
1142|heater|暖房機|372||0|0|0
1143|heavily|（量・程度が）大きく|30|336|0|0|0
1144|heavy|量が多い|144||0|0|0
1145|heir|相続人|15||0|0|0
1146|hence|それゆえに|419||0|0|0
1147|herbal|薬草の|34||0|0|0
1148|heredity|遺伝|238||0|0|0
1149|heritage|文化的な遺産|125||0|0|0
1150|heroic|英雄的な|218||0|0|0
1151|hesitate|ためらう|248||0|0|0
1152|hesitation|ためらい|40||0|0|0
1153|hide|…を隠す|145|315|0|0|0
1154|high-calorie|高カロリーの|128||0|0|0
1155|high-ranking|高い階級の|71||0|0|0
1156|highly|とても|34||0|0|0
1157|hijacker|ハイジャック犯|292||0|0|0
1158|hinder|…を妨げる|305||0|0|0
1159|hire|…を雇う|86||0|0|0
1160|historian|歴史家|152||0|0|0
1161|historic|歴史的に重要な|412||0|0|0
1162|hold|（会などを）開く|288||0|0|0
1163|home|自宅へ|316||0|0|0
1164|homeland|祖国|414||0|0|0
1165|homeless|ホームレスの|43||0|0|0
1166|homework|宿題|329||0|0|0
1167|honest|正直な|118||0|0|0
1168|honestly|正直に|330||0|0|0
1169|horizon|地平線|284||0|0|0
1170|horrible|ひどい|8||0|0|0
1171|horror|ぞっとする思い|67||0|0|0
1172|hostage|人質|292||0|0|0
1173|hostile|敵意のある|73||0|0|0
1174|hostility|敵意|370||0|0|0
1175|House (the ～ )|（米国の）下院|221||0|0|0
1176|household|所帯の|116||0|0|0
1177|housewife|主婦|116||0|0|0
1178|housework|家事|359||0|0|0
1179|however (副詞)|しかし|17|150|0|0|0
1180|however (接続詞)|どれだけ…でも|281||0|0|0
1181|huge|巨大な|85||0|0|0
1182|human|人間の|389||0|0|0
1183|humble|控えめな|162||0|0|0
1184|humid|湿度の高い|356||0|0|0
1185|humiliate|…に恥をかかせる|377||0|0|0
1186|hunt|狩りをする，捜す|145||0|0|0
1187|hurry|急ぐこと|45||0|0|0
1188|hydrogen|水素|214||0|0|0
1189|hymn|賛美歌|72||0|0|0
1190|hypocrisy|偽善|152||0|0|0
1191|hypothesis|仮説|222||0|0|0
1192|i.e.|すなわち|213||0|0|0
1193|ideal|理想的な|282||0|0|0
1194|ignorance|無知|307||0|0|0
1195|ignore|…を無視する|263||0|0|0
1196|illegal|違法な|293||0|0|0
1197|illness|病気|124||0|0|0
1198|illustrate|…を具体的に説明する|106||0|0|0
1199|imaginary|架空の|59||0|0|0
1200|imaginative|想像力豊かな|59||0|0|0
1201|imagine|…を想像する|132||0|0|0
1202|imitate|…をまねる|229||0|0|0
1203|immediate|即座の|353||0|0|0
1204|immediately|ただちに|265||0|0|0
1205|immense|巨大な|218||0|0|0
1206|immigrant|移民|416||0|0|0
1207|imperial|帝国の|96||0|0|0
1208|implement|…を実行する|149||0|0|0
1209|implication|（将来的な）影響|223||0|0|0
1210|implicit|暗にほのめかされた|39||0|0|0
1211|imply|…をほのめかす|16||0|0|0
1212|import （名詞）|輸入|158||0|0|0
1213|import （動詞）|…を輸入する|417||0|0|0
1214|importance|重要性|125||0|0|0
1215|impose|…を課す|158||0|0|0
1216|impossible|不可能な|117||0|0|0
1217|impress|…を感心させる|206||0|0|0
1218|impression|印象|294||0|0|0
1219|impressive|素晴らしい|371||0|0|0
1220|improve|…を改善する|189||0|0|0
1221|improvement|改善|177||0|0|0
1222|imprudent|賢明でない|322||0|0|0
1223|impulse|衝動|55||0|0|0
1224|incentive|刺激|345||0|0|0
1225|incident|事件|99||0|0|0
1226|inclined|傾いた|418||0|0|0
1227|including|…を含め|155|344|0|0|0
1228|income|収入|91||0|0|0
1229|increase （動詞）|…を増加させる|137||0|0|0
1230|increase （名詞）|増加|187||0|0|0
1231|incredible|信じられない|368||0|0|0
1232|indeed|実のところ|272||0|0|0
1233|independence|独立|99||0|0|0
1234|independent|独立した|104||0|0|0
1235|indicate|…を示す|386||0|0|0
1236|indifferent|無関心である|278||0|0|0
1237|indignant|憤慨した|230||0|0|0
1238|indispensable|必要不可欠な|84||0|0|0
1239|induce|…を引き起こす|124||0|0|0
1240|indulge|…を甘やかす|311||0|0|0
1241|industrial|産業の，工業の|417||0|0|0
1242|industry|産業，業界|157|305|0|0|0
1243|inevitable|避けられない|380||0|0|0
1244|infant|幼児|102||0|0|0
1245|inferior|劣っている|357||0|0|0
1246|infinite|無限の|102||0|0|0
1247|inflexible|融通の利かない|97||0|0|0
1248|influence|影響|76||0|0|0
1249|inform|…に知らせる|196|407|0|0|0
1250|information|情報|82||0|0|0
1251|informer|情報提供者|32||0|0|0
1252|ingenious|創意工夫のある|376||0|0|0
1253|inherit|…を相続する|15||0|0|0
1254|initial|当初の|17||0|0|0
1255|injection|注射|57||0|0|0
1256|injure|…を傷つける|392||0|0|0
1257|injury|負傷|241||0|0|0
1258|injustice|不公正|236||0|0|0
1259|innocent|無実の|390||0|0|0
1260|innovative|革新的な|83||0|0|0
1261|innumerable|数え切れないほど多くの|239||0|0|0
1262|inquire|尋ねる|209||0|0|0
1263|inquiry|問い合わせ|196||0|0|0
1264|insane|気が狂った|132||0|0|0
1265|insect|昆虫|410||0|0|0
1266|insist|主張・要求する|138|227|0|0|0
1267|inspire|…を生じさせる|152||0|0|0
1268|install|…を取り付ける|64||0|0|0
1269|instead|その代わりに|90||0|0|0
1270|instinct|本能|322||0|0|0
1271|institute|研究所|31||0|0|0
1272|institution|機関|336||0|0|0
1273|instruct|…に指示する|265||0|0|0
1274|instruction|指示|38||0|0|0
1275|instrument|道具，計器|200||0|0|0
1276|insult|侮辱|39||0|0|0
1277|insurance|保険|27||0|0|0
1278|intellectually|知的・知能面で|357||0|0|0
1279|intelligence|知能|357||0|0|0
1280|intend|…を意図する|99||0|0|0
1281|intensely|激しく|233||0|0|0
1282|intention|意志|296||0|0|0
1283|interest|利子|126||0|0|0
1284|interfere|干渉する|247||0|0|0
1285|internal|内部の|73||0|0|0
1286|international|国際的な|334||0|0|0
1287|Internet|インターネット|1||0|0|0
1288|interpreter|通訳者|371||0|0|0
1289|interrupt|…の邪魔をする|110||0|0|0
1290|intersection|交差点|233||0|0|0
1291|intervene|介入する|201||0|0|0
1292|interview （名詞）|面接|134||0|0|0
1293|interview （動詞）|…にインタビューをする|388||0|0|0
1294|intimidate|…を威嚇する|62||0|0|0
1295|introduce|…を導入する，…紹介する|153|405|0|0|0
1296|intrude|侵害する|247||0|0|0
1297|intuition|直感|322||0|0|0
1298|invade|…に侵入する|158||0|0|0
1299|invent|…を発明する|160||0|0|0
1300|invest|投資する|336||0|0|0
1301|investigate|調査する|147||0|0|0
1302|invisible|目に見えない|419||0|0|0
1303|involve|…を巻き込む|147||0|0|0
1304|irony|皮肉|365||0|0|0
1305|irrigation|灌漑|194||0|0|0
1306|irritated|いらだった|233||0|0|0
1307|island|島|175||0|0|0
1308|isolated|孤立した|344||0|0|0
1309|issue|問題|396||0|0|0
1310|item|項目|198||0|0|0
1311|ivory|象牙|122||0|0|0
1312|janitor|用務員|86||0|0|0
1313|Japanese （the ～）|日本人|80||0|0|0
1314|jealous|うらやんでいる|351||0|0|0
1315|jewel|宝石|37||0|0|0
1316|join|…に加わる|103||0|0|0
1317|joy|喜び|159||0|0|0
1318|joyful|とても楽しい|41||0|0|0
1319|judge (名詞)|裁判官|378||0|0|0
1320|judge (動詞)|判断する|176||0|0|0
1321|judicial|司法の|390||0|0|0
1322|jury|陪審（員団）|172||0|0|0
1323|just (形容詞)|公正な|77||0|0|0
1324|justify|…を正当化する|139||0|0|0
1325|juvenile|青少年の|87||0|0|0
1326|delinquent|法律違反者|87||0|0|0
1327|keen|関心が強い|413||0|0|0
1328|kid (名詞)|子供|59|237|0|0|0
1329|kid (動詞)|からかう|300||0|0|0
1330|kidnapper|誘拐犯|182||0|0|0
1331|kindergarten|幼稚園|41||0|0|0
1332|kingdom|王国|129||0|0|0
1333|kitten|子猫|113||0|0|0
1334|knee|ひざ|241||0|0|0
